20180830-18:39:16.471,-112,16364,-1036,880
20180830-18:39:16.473,-100,16360,-892,1054
20180830-18:39:16.476,-100,16360,-892,1171
20180830-18:39:16.478,-88,16248,-956,1276
20180830-18:39:16.481,-88,16248,-956,1299
20180830-18:39:16.483,-132,16188,-1208,1393
20180830-18:39:16.485,-132,16188,-1208,1500
20180830-18:39:16.487,-132,16188,-1208,1606
20180830-18:39:16.490,-92,16224,-1172,1736
20180830-18:39:16.492,-92,16224,-1172,1866
20180830-18:39:16.494,-88,16256,-1092,1924
20180830-18:39:16.496,-88,16256,-1092,1953
20180830-18:39:16.498,-88,16256,-1040,1979
20180830-18:39:16.500,-148,16184,-1040,1938
20180830-18:39:16.502,-148,16184,-1040,1945
20180830-18:39:16.505,-40,16376,-1016,1985
20180830-18:39:16.507,-40,16376,-1016,2038
20180830-18:39:16.509,-120,16276,-1016,2119
20180830-18:39:16.512,-120,16276,-1016,2213
20180830-18:39:16.514,-136,16176,-992,2227
20180830-18:39:16.516,-136,16176,-992,2222
20180830-18:39:16.518,-136,16176,-992,2216
20180830-18:39:16.520,-124,16256,-920,2159
20180830-18:39:16.522,-124,16256,-920,2147
20180830-18:39:16.524,-88,16284,-920,2176
20180830-18:39:16.527,-88,16284,-920,2211
20180830-18:39:16.529,-76,16356,-960,2243
20180830-18:39:16.531,-76,16356,-960,2348
20180830-18:39:16.533,-76,16356,-960,2371
20180830-18:39:16.535,-88,16328,-1104,2368
20180830-18:39:16.537,-88,16328,-1104,2354
20180830-18:39:16.539,-80,16256,-976,2275
20180830-18:39:16.542,-80,16256,-976,2238
20180830-18:39:16.545,-88,16244,-956,2252
20180830-18:39:16.547,-88,16244,-956,2277
20180830-18:39:16.549,-100,16364,-1016,2340
20180830-18:39:16.552,-100,16364,-1016,2410
20180830-18:39:16.554,-100,16376,-992,2407
20180830-18:39:16.556,-56,16376,-992,2388
20180830-18:39:16.559,-56,16376,-992,2368
20180830-18:39:16.561,-80,16360,-976,2266
20180830-18:39:16.563,-80,16360,-976,2264
20180830-18:39:16.566,-68,16352,-928,2280
20180830-18:39:16.568,-68,16352,-928,2301
20180830-18:39:16.571,-84,16284,-1000,2394
20180830-18:39:16.573,-84,16284,-1000,2418
20180830-18:39:16.575,-76,16240,-1040,2406
20180830-18:39:16.577,-76,16240,-1040,2383
20180830-18:39:16.580,-144,16292,-1008,2328
20180830-18:39:16.582,-144,16292,-1008,2276
20180830-18:39:16.584,-144,16292,-1016,2281
20180830-18:39:16.587,-108,16268,-1016,2298
20180830-18:39:16.589,-108,16268,-1016,2331
20180830-18:39:16.591,-104,16192,-1064,2428
20180830-18:39:16.593,-104,16192,-1064,2433
20180830-18:39:16.596,-124,16260,-1000,2412
20180830-18:39:16.598,-124,16260,-1000,2391
20180830-18:39:16.600,-156,16216,-1032,2318
20180830-18:39:16.602,-156,16216,-1032,2279
20180830-18:39:16.605,-156,16216,-1032,2289
20180830-18:39:16.607,-140,16200,-1032,2306
20180830-18:39:16.609,-140,16200,-1032,2354
20180830-18:39:16.611,-64,16220,-960,2437
20180830-18:39:16.614,-64,16220,-960,2437
20180830-18:39:16.616,-168,16248,-976,2407
