20180912-14:27:09.657,-1592,15680,-3648,3182
20180912-14:27:09.659,-232,16828,-1812,3224
20180912-14:27:09.661,-232,16828,-1812,3251
20180912-14:27:09.664,-232,16828,-3828,3272
20180912-14:27:09.666,-1832,16292,-3828,3271
20180912-14:27:09.668,-1832,16292,-3828,3253
20180912-14:27:09.670,-232,16460,-2136,3232
20180912-14:27:09.672,-232,16460,-2136,3190
20180912-14:27:09.674,-964,15344,-3324,3177
20180912-14:27:09.676,-964,15344,-3324,3169
20180912-14:27:09.678,-964,15344,-3324,3221
20180912-14:27:09.680,108,15088,-2144,3230
20180912-14:27:09.683,108,15088,-2144,3263
20180912-14:27:09.685,-1456,15084,-3236,3273
20180912-14:27:09.687,-1456,15084,-3236,3272
20180912-14:27:09.689,-1456,15648,-2592,3252
20180912-14:27:09.691,-212,15648,-2592,3211
20180912-14:27:09.693,-212,15648,-2592,3180
20180912-14:27:09.695,-2348,16652,-2624,3182
20180912-14:27:09.697,-2348,16652,-2624,3181
20180912-14:27:09.700,-428,15864,-2516,3210
20180912-14:27:09.702,-428,15864,-2516,3251
20180912-14:27:09.704,-428,15864,-2516,3270
20180912-14:27:09.706,-1388,15880,-2968,3277
20180912-14:27:09.708,-1388,15880,-2968,3266
20180912-14:27:09.710,424,15196,-2376,3241
20180912-14:27:09.712,424,15196,-2376,3189
20180912-14:27:09.715,-1028,15412,-2680,3193
20180912-14:27:09.717,-1028,15412,-2680,3191
20180912-14:27:09.719,-1028,15412,-2680,3208
20180912-14:27:09.721,-292,15376,-3348,3241
20180912-14:27:09.723,-292,15376,-3348,3263
20180912-14:27:09.725,-1388,16788,-2396,3268
20180912-14:27:09.727,-1388,16788,-2396,3268
20180912-14:27:09.730,-1388,16516,-3024,3233
20180912-14:27:09.732,-352,16516,-3024,3206
20180912-14:27:09.734,-352,16516,-3024,3176
20180912-14:27:09.736,-1512,16732,-2448,3178
20180912-14:27:09.738,-1512,16732,-2448,3198
20180912-14:27:09.740,332,14872,-3488,3225
20180912-14:27:09.743,332,14872,-3488,3273
20180912-14:27:09.745,-1360,15952,-1680,3265
20180912-14:27:09.747,-1360,15952,-1680,3271
20180912-14:27:09.750,-1360,15952,-1680,3237
20180912-14:27:09.752,-184,14444,-4020,3206
20180912-14:27:09.754,-184,14444,-4020,3179
20180912-14:27:09.756,-1692,16432,-1856,3172
20180912-14:27:09.759,-1692,16432,-1856,3221
20180912-14:27:09.761,-932,15672,-3776,3242
20180912-14:27:09.763,-932,15672,-3776,3274
20180912-14:27:09.765,-1732,16836,-1540,3273
20180912-14:27:09.768,-1732,16836,-1540,3275
20180912-14:27:09.770,-1732,16836,-4200,3242
20180912-14:27:09.772,-244,14788,-4200,3219
20180912-14:27:09.774,-244,14788,-4200,3181
20180912-14:27:09.776,-612,15700,-1460,3180
20180912-14:27:09.779,-612,15700,-1460,3208
20180912-14:27:09.781,-8,14440,-4160,3247
20180912-14:27:09.783,-8,14440,-4160,3263
20180912-14:27:09.786,-1112,16464,-1480,3271
20180912-14:27:09.788,-1112,16464,-1480,3270
20180912-14:27:09.790,-1112,16464,-1480,3233
20180912-14:27:09.792,-968,16048,-4044,3195
20180912-14:27:09.794,-968,16048,-4044,3180
20180912-14:27:09.797,-1220,17404,-1464,3172
20180912-14:27:09.799,-1220,17404,-1464,3228
20180912-14:27:09.801,-200,15640,-4116,3234
20180912-14:27:09.803,-200,15640,-4116,3271
20180912-14:27:09.806,-200,16028,-1548,3261
20180912-14:27:09.808,-708,16028,-1548,3261
20180912-14:27:09.810,-708,16028,-1548,3238
20180912-14:27:09.812,172,14500,-3928,3201
20180912-14:27:09.815,172,14500,-3928,3180
20180912-14:27:09.817,-1332,15980,-1848,3180
20180912-14:27:09.819,-1332,15980,-1848,3225
20180912-14:27:09.821,-1032,15520,-3964,3232
20180912-14:27:09.823,-1032,15520,-3964,3272
20180912-14:27:09.826,-1032,16804,-1820,3275
20180912-14:27:09.828,-1656,16804,-1820,3265
20180912-14:27:09.830,-1656,16804,-1820,3234
20180912-14:27:09.832,-840,15652,-3380,3194
20180912-14:27:09.835,-840,15652,-3380,3180
20180912-14:27:09.837,-992,15988,-1776,3185
20180912-14:27:09.839,-992,15988,-1776,3223
20180912-14:27:09.841,-112,14212,-4344,3253
20180912-14:27:09.844,-112,14212,-4344,3272
20180912-14:27:09.846,-112,14212,-1156,3274
20180912-14:27:09.848,-724,15892,-1156,3254
20180912-14:27:09.850,-724,15892,-1156,3225
20180912-14:27:09.852,-1028,15248,-4020,3206
20180912-14:27:09.855,-1028,15248,-4020,3185
20180912-14:27:09.857,-1060,16796,-1836,3184
20180912-14:27:09.859,-1060,16796,-1836,3219
20180912-14:27:09.861,-968,16008,-4084,3250
20180912-14:27:09.864,-968,16008,-4084,3281
20180912-14:27:09.866,-968,16008,-4084,3249
20180912-14:27:09.868,-564,16932,-1056,3265
20180912-14:27:09.870,-564,16932,-1056,3230
20180912-14:27:09.872,-252,14468,-4728,3205
20180912-14:27:09.875,-252,14468,-4728,3185
20180912-14:27:09.877,-808,15936,-708,3190
20180912-14:27:09.879,-808,15936,-708,3235
20180912-14:27:09.881,-808,14572,-5064,3253
20180912-14:27:09.884,-608,14572,-5064,3276
20180912-14:27:09.886,-608,14572,-5064,3286
20180912-14:27:09.888,-688,17272,-592,3256
20180912-14:27:09.890,-688,17272,-592,3235
20180912-14:27:09.893,-2144,15820,-4752,3198
20180912-14:27:09.895,-2144,15820,-4752,3192
20180912-14:27:09.897,-516,16456,-816,3186
20180912-14:27:09.899,-516,16456,-816,3233
20180912-14:27:09.902,-516,14368,-5060,3246
20180912-14:27:09.904,-956,14368,-5060,3279
20180912-14:27:09.906,-956,14368,-5060,3289
20180912-14:27:09.908,-392,16008,-356,3254
20180912-14:27:09.910,-392,16008,-356,3232
20180912-14:27:09.913,-376,13924,-5696,3195
20180912-14:27:09.915,-376,13924,-5696,3190
20180912-14:27:09.917,-1464,17132,40,3190
20180912-14:27:09.919,-1464,17132,40,3222
20180912-14:27:09.922,-1464,17132,40,3257
20180912-14:27:09.924,-1716,15248,-5808,3279
20180912-14:27:09.926,-1716,15248,-5808,3285
20180912-14:27:09.928,-324,17052,-644,3257
20180912-14:27:09.930,-324,17052,-644,3236
20180912-14:27:09.933,-1164,15224,-4708,3186
20180912-14:27:09.935,-1164,15224,-4708,3191
20180912-14:27:09.937,-1164,15616,-816,3174
20180912-14:27:09.939,676,15616,-816,3227
20180912-14:27:09.942,676,15616,-816,3248
20180912-14:27:09.944,-1484,14808,-4972,3264
20180912-14:27:09.946,-1484,14808,-4972,3287
20180912-14:27:09.948,-240,16444,-1172,3239
20180912-14:27:09.951,-240,16444,-1172,3233
20180912-14:27:09.953,-1432,15960,-4644,3190
20180912-14:27:09.955,-1432,15960,-4644,3188
20180912-14:27:09.957,-1432,17296,-788,3201
20180912-14:27:09.960,-532,17296,-788,3222
20180912-14:27:09.962,-532,17296,-788,3251
20180912-14:27:09.964,-1212,15468,-4628,3277
20180912-14:27:09.966,-1212,15468,-4628,3296
20180912-14:27:09.969,124,15864,-1200,3257
20180912-14:27:09.971,124,15864,-1200,3224
20180912-14:27:09.973,-832,14892,-4208,3201
20180912-14:27:09.975,-832,14892,-4208,3196
20180912-14:27:09.977,-832,14892,-1348,3185
20180912-14:27:09.980,-108,15700,-1348,3221
20180912-14:27:09.982,-108,15700,-1348,3248
20180912-14:27:09.984,-2064,15740,-4012,3280
20180912-14:27:09.987,-2064,15740,-4012,3290
20180912-14:27:09.989,-364,16384,-1752,3244
20180912-14:27:09.991,-364,16384,-1752,3227
20180912-14:27:09.993,-1852,15804,-3852,3188
20180912-14:27:09.995,-1852,15804,-3852,3201
20180912-14:27:09.998,-1852,15804,-3852,3188
20180912-14:27:10.000,-112,15952,-1292,3224
20180912-14:27:10.002,-112,15952,-1292,3269
20180912-14:27:10.004,-772,14472,-4568,3282
20180912-14:27:10.007,-772,14472,-4568,3280
20180912-14:27:10.009,-112,16120,-1020,3257
20180912-14:27:10.011,-112,16120,-1020,3213
20180912-14:27:10.013,-112,15392,-4040,3192
20180912-14:27:10.015,-1512,15392,-4040,3189
20180912-14:27:10.018,-1512,15392,-4040,3195
20180912-14:27:10.020,-248,16572,-1724,3227
20180912-14:27:10.022,-248,16572,-1724,3253
20180912-14:27:10.024,-1724,16576,-3632,3272
20180912-14:27:10.027,-1724,16576,-3632,3287
20180912-14:27:10.029,120,16200,-1536,3251
20180912-14:27:10.031,120,16200,-1536,3228
20180912-14:27:10.033,120,16200,-4192,3182
20180912-14:27:10.035,-1536,15152,-4192,3189
20180912-14:27:10.038,-1536,15152,-4192,3188
20180912-14:27:10.040,600,15272,-1728,3234
20180912-14:27:10.042,600,15272,-1728,3251
20180912-14:27:10.044,-912,15456,-3984,3276
20180912-14:27:10.046,-912,15456,-3984,3294
20180912-14:27:10.049,-912,16768,-1396,3240
20180912-14:27:10.051,-832,16768,-1396,3209
20180912-14:27:10.053,-832,16768,-1396,3193
20180912-14:27:10.055,-2308,16068,-4240,3192
20180912-14:27:10.058,-2308,16068,-4240,3178
20180912-14:27:10.060,-8,16120,-1740,3222
20180912-14:27:10.064,-8,16120,-1740,3280
20180912-14:27:10.066,-1340,15420,-3532,3281
20180912-14:27:10.068,-1340,15420,-3532,3265
20180912-14:27:10.070,688,15204,-2048,3226
20180912-14:27:10.073,688,15204,-2048,3197
20180912-14:27:10.075,-1704,14932,-4136,3189
20180912-14:27:10.077,-1704,14932,-4136,3185
20180912-14:27:10.079,-296,16328,-1624,3214
20180912-14:27:10.082,-296,16328,-1624,3245
20180912-14:27:10.084,-296,16328,-3512,3275
20180912-14:27:10.086,-1716,16328,-3512,3273
20180912-14:27:10.088,-1716,16328,-3512,3255
20180912-14:27:10.091,-160,16560,-1984,3236
20180912-14:27:10.093,-160,16560,-1984,3195
20180912-14:27:10.095,-816,15672,-3452,3187
20180912-14:27:10.097,-816,15672,-3452,3173
20180912-14:27:10.099,52,15432,-2048,3214
20180912-14:27:10.102,52,15432,-2048,3242
20180912-14:27:10.104,52,15432,-2048,3276
20180912-14:27:10.106,-1484,15200,-3688,3277
20180912-14:27:10.108,-1484,15200,-3688,3254
20180912-14:27:10.110,340,15512,-2924,3223
20180912-14:27:10.113,340,15512,-2924,3196
20180912-14:27:10.115,-1900,16540,-2692,3184
20180912-14:27:10.117,-1900,16540,-2692,3191
20180912-14:27:10.119,-1900,16168,-2960,3229
20180912-14:27:10.122,-496,16168,-2960,3251
20180912-14:27:10.124,-496,16168,-2960,3275
20180912-14:27:10.126,-2052,16416,-2552,3275
20180912-14:27:10.128,-2052,16416,-2552,3250
20180912-14:27:10.130,-56,14916,-3396,3232
20180912-14:27:10.133,-56,14916,-3396,3202
20180912-14:27:10.135,-956,15276,-2272,3196
20180912-14:27:10.137,-956,15276,-2272,3186
20180912-14:27:10.139,-956,15276,-2272,3219
20180912-14:27:10.142,-48,14840,-3536,3257
20180912-14:27:10.144,-48,14840,-3536,3280
20180912-14:27:10.146,-1872,16312,-2300,3276
20180912-14:27:10.148,-1872,16312,-2300,3245
20180912-14:27:10.150,-440,15996,-3276,3222
20180912-14:27:10.153,-440,15996,-3276,3204
20180912-14:27:10.155,-1524,16912,-1948,3192
20180912-14:27:10.157,-1524,16912,-1948,3187
20180912-14:27:10.159,-1524,16912,-1948,3222
20180912-14:27:10.164,-60,15264,-3628,3281
20180912-14:27:10.166,-60,15264,-3628,3277
20180912-14:27:10.169,-280,15524,-1492,3231
20180912-14:27:10.171,-280,15524,-1492,3217
20180912-14:27:10.174,-848,14416,-4916,3185
20180912-14:27:10.176,-848,14416,-4916,3184
20180912-14:27:10.178,-816,16624,-716,3209
20180912-14:27:10.181,-816,16624,-716,3238
20180912-14:27:10.183,-1936,15484,-4828,3258
20180912-14:27:10.185,-1936,15484,-4828,3265
20180912-14:27:10.187,-848,17004,-632,3277
