20180831-11:20:56.577,2548,16104,464,892
20180831-11:20:56.579,2548,16104,464,1069
20180831-11:20:56.582,396,16172,1072,1200
20180831-11:20:56.585,396,16172,1072,1296
20180831-11:20:56.587,-3740,14984,-1704,1342
20180831-11:20:56.590,-3740,14984,-1704,1423
20180831-11:20:56.592,536,17840,-4024,1526
20180831-11:20:56.594,536,17840,-4024,1628
20180831-11:20:56.596,2528,16492,900,1767
20180831-11:20:56.599,2528,16492,900,1881
20180831-11:20:56.601,156,15692,544,1926
20180831-11:20:56.603,156,15692,544,1951
20180831-11:20:56.605,156,15692,544,1977
20180831-11:20:56.607,-3776,15640,-1872,1940
20180831-11:20:56.609,-3776,15640,-1872,1959
20180831-11:20:56.611,808,17448,-3804,2012
20180831-11:20:56.613,808,17448,-3804,2065
20180831-11:20:56.616,808,17448,1348,2140
20180831-11:20:56.618,2428,16820,1348,2235
20180831-11:20:56.620,2428,16820,1348,2256
20180831-11:20:56.622,-20,15172,320,2252
20180831-11:20:56.624,-20,15172,320,2245
20180831-11:20:56.626,-3792,16328,-2028,2200
20180831-11:20:56.629,-3792,16328,-2028,2167
20180831-11:20:56.631,-3792,16916,-3700,2194
20180831-11:20:56.633,1060,16916,-3700,2227
20180831-11:20:56.635,1060,16916,-3700,2261
20180831-11:20:56.637,2312,17136,1724,2354
20180831-11:20:56.639,2312,17136,1724,2382
20180831-11:20:56.642,-152,14580,-240,2378
20180831-11:20:56.644,-152,14580,-240,2367
20180831-11:20:56.646,-152,14580,-240,2335
20180831-11:20:56.648,-3728,16844,-2112,2277
20180831-11:20:56.651,-3728,16844,-2112,2275
20180831-11:20:56.653,1420,16488,-3408,2292
20180831-11:20:56.655,1420,16488,-3408,2333
20180831-11:20:56.658,2100,17440,2036,2423
20180831-11:20:56.660,2100,17440,2036,2428
20180831-11:20:56.662,-376,14220,-564,2408
20180831-11:20:56.664,-376,14220,-564,2389
20180831-11:20:56.667,-3564,17204,-2416,2325
20180831-11:20:56.669,-3564,17204,-2416,2295
20180831-11:20:56.671,-3564,17204,-2416,2304
20180831-11:20:56.673,1520,16148,-3320,2337
20180831-11:20:56.676,1520,16148,-3320,2391
20180831-11:20:56.678,1948,17568,2276,2457
20180831-11:20:56.680,1948,17568,2276,2450
20180831-11:20:56.682,-684,13892,-836,2425
20180831-11:20:56.685,-684,13892,-836,2403
20180831-11:20:56.687,-684,17916,-2680,2330
20180831-11:20:56.689,-3224,17916,-2680,2318
20180831-11:20:56.692,-3224,17916,-2680,2344
20180831-11:20:56.694,1752,15696,-2796,2375
20180831-11:20:56.696,1752,15696,-2796,2434
20180831-11:20:56.698,1692,17756,2612,2481
20180831-11:20:56.701,1692,17756,2612,2462
20180831-11:20:56.703,-964,13624,-1028,2433
20180831-11:20:56.705,-964,13624,-1028,2403
20180831-11:20:56.707,-2936,18344,-2896,2331
20180831-11:20:56.710,-2936,18344,-2896,2336
20180831-11:20:56.712,-2936,18344,-2640,2363
20180831-11:20:56.714,1944,15620,-2640,2389
20180831-11:20:56.717,1944,15620,-2640,2460
20180831-11:20:56.719,1456,17848,2680,2485
20180831-11:20:56.721,1456,17848,2680,2463
20180831-11:20:56.724,-1172,13388,-1336,2435
20180831-11:20:56.726,-1172,13388,-1336,2384
20180831-11:20:56.728,-2668,18520,-3080,2332
20180831-11:20:56.730,-2668,18520,-3080,2348
20180831-11:20:56.733,-2668,15328,-2348,2373
20180831-11:20:56.735,2084,15328,-2348,2400
20180831-11:20:56.737,2084,15328,-2348,2479
20180831-11:20:56.739,1356,17984,2796,2486
20180831-11:20:56.742,1356,17984,2796,2460
20180831-11:20:56.744,-1504,13324,-1556,2433
20180831-11:20:56.746,-1504,13324,-1556,2373
20180831-11:20:56.748,-2356,18788,-3224,2333
20180831-11:20:56.751,-2356,18788,-3224,2350
20180831-11:20:56.753,-2356,15176,-2036,2378
20180831-11:20:56.755,2172,15176,-2036,2409
20180831-11:20:56.757,2172,15176,-2036,2484
20180831-11:20:56.760,1148,17828,2760,2482
20180831-11:20:56.762,1148,17828,2760,2455
20180831-11:20:56.764,-1860,13240,-1612,2427
20180831-11:20:56.767,-1860,13240,-1612,2357
20180831-11:20:56.769,-1828,18960,-3536,2332
20180831-11:20:56.771,-1828,18960,-3536,2353
20180831-11:20:56.773,-1828,15116,-1540,2382
20180831-11:20:56.776,2256,15116,-1540,2424
20180831-11:20:56.778,2256,15116,-1540,2486
20180831-11:20:56.780,1064,17720,2700,2477
20180831-11:20:56.782,1064,17720,2700,2450
20180831-11:20:56.785,-2252,13312,-1628,2422
20180831-11:20:56.787,-2252,13312,-1628,2344
20180831-11:20:56.789,-1384,18992,-3652,2337
20180831-11:20:56.792,-1384,18992,-3652,2361
20180831-11:20:56.794,2284,15224,-1040,2387
20180831-11:20:56.796,2284,15224,-1040,2447
20180831-11:20:56.798,2284,15224,-1040,2492
20180831-11:20:56.801,952,17508,2288,2471
20180831-11:20:56.803,952,17508,2288,2443
20180831-11:20:56.805,-2776,13432,-1648,2406
20180831-11:20:56.808,-2776,13432,-1648,2334
20180831-11:20:56.810,-844,18948,-4000,2341
20180831-11:20:56.812,-844,18948,-4000,2366
20180831-11:20:56.814,2324,15304,-672,2395
20180831-11:20:56.817,2324,15304,-672,2465
20180831-11:20:56.819,2324,15304,2120,2488
20180831-11:20:56.821,916,17356,2120,2466
20180831-11:20:56.823,916,17356,2120,2437
20180831-11:20:56.826,-3076,13692,-1756,2393
20180831-11:20:56.828,-3076,13692,-1756,2334
20180831-11:20:56.830,-516,18720,-3956,2343
20180831-11:20:56.832,-516,18720,-3956,2370
20180831-11:20:56.835,2452,15620,-212,2398
20180831-11:20:56.837,2452,15620,-212,2474
20180831-11:20:56.839,2452,15620,-212,2487
20180831-11:20:56.841,760,16792,1696,2463
20180831-11:20:56.844,760,16792,1696,2433
20180831-11:20:56.846,-3516,14192,-1596,2381
20180831-11:20:56.848,-3516,14192,-1596,2333
20180831-11:20:56.850,-36,18500,-4120,2349
20180831-11:20:56.853,-36,18500,-4120,2376
20180831-11:20:56.855,2500,15792,192,2406
20180831-11:20:56.857,2500,15792,192,2484
20180831-11:20:56.860,2500,15792,1300,2484
20180831-11:20:56.862,508,16372,1300,2459
20180831-11:20:56.864,508,16372,1300,2430
20180831-11:20:56.866,-3600,14660,-1604,2364
20180831-11:20:56.869,-3600,14660,-1604,2335
20180831-11:20:56.871,312,18180,-4128,2354
20180831-11:20:56.873,312,18180,-4128,2382
20180831-11:20:56.876,2528,16304,588,2426
20180831-11:20:56.878,2528,16304,588,2484
20180831-11:20:56.880,2528,15912,804,2474
20180831-11:20:56.883,232,15912,804,2447
20180831-11:20:56.885,232,15912,804,2419
20180831-11:20:56.887,-3756,15184,-1856,2344
20180831-11:20:56.889,-3756,15184,-1856,2335
20180831-11:20:56.892,584,17748,-3940,2361
20180831-11:20:56.894,584,17748,-3940,2390
20180831-11:20:56.896,2512,16640,1148,2448
20180831-11:20:56.899,2512,16640,1148,2490
20180831-11:20:56.901,68,15360,460,2468
20180831-11:20:56.903,68,15360,460,2440
20180831-11:20:56.905,68,15360,460,2403
20180831-11:20:56.908,-3716,16180,-2080,2337
20180831-11:20:56.910,-3716,16180,-2080,2341
20180831-11:20:56.912,1048,17060,-3724,2368
20180831-11:20:56.914,1048,17060,-3724,2394
20180831-11:20:56.917,2352,17024,1644,2466
20180831-11:20:56.919,2352,17024,1644,2487
20180831-11:20:56.921,-128,14732,80,2465
20180831-11:20:56.923,-128,14732,80,2437
20180831-11:20:56.926,-128,14732,80,2391
20180831-11:20:56.928,-3740,16608,-2060,2333
20180831-11:20:56.930,-3740,16608,-2060,2345
20180831-11:20:56.932,1256,16616,-3520,2373
20180831-11:20:56.935,1256,16616,-3520,2399
20180831-11:20:56.937,2208,17360,1916,2476
20180831-11:20:56.939,2208,17360,1916,2487
20180831-11:20:56.942,-272,14340,-428,2462
20180831-11:20:56.944,-272,14340,-428,2434
20180831-11:20:56.946,-272,14340,-428,2381
20180831-11:20:56.948,-3680,17128,-2228,2333
20180831-11:20:56.950,-3680,17128,-2228,2348
20180831-11:20:56.953,1456,16280,-3408,2378
20180831-11:20:56.955,1456,16280,-3408,2404
20180831-11:20:56.957,2088,17556,2112,2482
20180831-11:20:56.959,2088,17556,2112,2484
20180831-11:20:56.962,-456,14124,-636,2458
20180831-11:20:56.964,-456,14124,-636,2430
20180831-11:20:56.966,-456,14124,-636,2366
20180831-11:20:56.969,-3480,17444,-2492,2334
20180831-11:20:56.971,-3480,17444,-2492,2352
20180831-11:20:56.973,1672,16056,-3060,2381
20180831-11:20:56.975,1672,16056,-3060,2414
20180831-11:20:56.978,1848,17756,2464,2488
20180831-11:20:56.980,1848,17756,2464,2482
20180831-11:20:56.982,-728,13764,-888,2456
20180831-11:20:56.984,-728,13764,-888,2429
20180831-11:20:56.987,-728,13764,-888,2358
20180831-11:20:56.989,-3212,17856,-2692,2333
20180831-11:20:56.991,-3212,17856,-2692,2355
20180831-11:20:56.993,1800,15692,-2828,2383
20180831-11:20:56.996,1800,15692,-2828,2425
20180831-11:20:56.998,1780,17784,2556,2487
20180831-11:20:57.000,1780,17784,2556,2474
20180831-11:20:57.003,-948,13616,-1008,2446
20180831-11:20:57.005,-948,13616,-1008,2419
20180831-11:20:57.007,-948,13616,-2784,2341
20180831-11:20:57.009,-3024,18408,-2784,2335
20180831-11:20:57.012,-3024,18408,-2784,2360
20180831-11:20:57.014,1912,15540,-2576,2387
20180831-11:20:57.016,1912,15540,-2576,2446
20180831-11:20:57.018,1484,17808,2744,2492
20180831-11:20:57.021,1484,17808,2744,2472
20180831-11:20:57.023,-1296,13340,-1340,2442
20180831-11:20:57.025,-1296,13340,-1340,2409
20180831-11:20:57.027,-1296,13340,-3156,2335
20180831-11:20:57.030,-2596,18584,-3156,2336
20180831-11:20:57.032,-2596,18584,-3156,2364
20180831-11:20:57.034,2088,15308,-2188,2392
20180831-11:20:57.036,2088,15308,-2188,2458
20180831-11:20:57.039,1308,17856,2788,2490
20180831-11:20:57.041,1308,17856,2788,2467
20180831-11:20:57.043,-1720,13248,-1580,2439
20180831-11:20:57.045,-1720,13248,-1580,2400
20180831-11:20:57.048,-1720,13248,-1580,2335
20180831-11:20:57.050,-2076,18816,-3380,2342
20180831-11:20:57.052,-2076,18816,-3380,2368
20180831-11:20:57.054,2188,15244,-1768,2396
20180831-11:20:57.057,2188,15244,-1768,2467
20180831-11:20:57.059,1128,17788,2768,2489
20180831-11:20:57.061,1128,17788,2768,2466
20180831-11:20:57.063,1128,13316,-1540,2438
20180831-11:20:57.066,-2116,13316,-1540,2391
20180831-11:20:57.068,-2116,13316,-1540,2335
20180831-11:20:57.070,-1592,19000,-3648,2345
20180831-11:20:57.073,-1592,19000,-3648,2375
20180831-11:20:57.075,2248,15148,-1320,2401
20180831-11:20:57.077,2248,15148,-1320,2479
20180831-11:20:57.079,1052,17580,2488,2486
20180831-11:20:57.082,1052,17580,2488,2463
20180831-11:20:57.084,-2476,13388,-1592,2436
20180831-11:20:57.086,-2476,13388,-1592,2378
