20180912-14:31:00.148,-3740,16564,-3144,3262
20180912-14:31:00.150,-3740,16564,-3144,3281
20180912-14:31:00.153,-14660,17364,-6080,3276
20180912-14:31:00.155,-14660,17364,-6080,3238
20180912-14:31:00.157,-3756,14788,-8144,3207
20180912-14:31:00.160,-3756,14788,-8144,3183
20180912-14:31:00.162,-3756,14788,-8144,3193
20180912-14:31:00.164,6044,16896,2388,3202
20180912-14:31:00.166,6044,16896,2388,3236
20180912-14:31:00.168,11900,13388,-152,3258
20180912-14:31:00.170,11900,13388,-152,3278
20180912-14:31:00.173,-1208,16836,-668,3288
20180912-14:31:00.175,-1208,16836,-668,3259
20180912-14:31:00.177,-1208,16836,-668,3214
20180912-14:31:00.179,-13300,17016,-7616,3199
20180912-14:31:00.181,-13300,17016,-7616,3187
20180912-14:31:00.183,-6980,15460,-6412,3197
20180912-14:31:00.186,-6980,15460,-6412,3226
20180912-14:31:00.188,-6980,15616,-1400,3257
20180912-14:31:00.190,3736,15616,-1400,3284
20180912-14:31:00.192,3736,15616,-1400,3265
20180912-14:31:00.194,10612,15076,2704,3270
20180912-14:31:00.196,10612,15076,2704,3244
20180912-14:31:00.198,3168,14736,-2156,3209
20180912-14:31:00.200,3168,14736,-2156,3186
20180912-14:31:00.202,3168,14736,-2156,3169
20180912-14:31:00.204,-11104,18732,-3304,3202
20180912-14:31:00.206,-11104,18732,-3304,3241
20180912-14:31:00.208,-10196,14552,-11156,3264
20180912-14:31:00.211,-10196,14552,-11156,3282
20180912-14:31:00.213,-10196,17012,628,3280
20180912-14:31:00.215,880,17012,628,3256
20180912-14:31:00.217,880,17012,628,3229
20180912-14:31:00.219,8684,14228,-1164,3193
20180912-14:31:00.221,8684,14228,-1164,3193
20180912-14:31:00.224,7308,14332,1860,3192
20180912-14:31:00.226,7308,14332,1860,3233
20180912-14:31:00.230,-8208,17432,-5024,3280
20180912-14:31:00.233,-8208,17432,-5024,3286
20180912-14:31:00.235,-12008,16672,-6476,3254
20180912-14:31:00.237,-12008,16672,-6476,3225
20180912-14:31:00.239,-2172,14668,-5996,3187
20180912-14:31:00.242,-2172,14668,-5996,3196
20180912-14:31:00.244,6828,16100,3200,3199
20180912-14:31:00.246,6828,16100,3200,3241
20180912-14:31:00.249,9484,13144,-600,3253
20180912-14:31:00.251,9484,13144,-600,3281
20180912-14:31:00.253,9484,13144,-544,3279
20180912-14:31:00.255,-4224,17360,-544,3242
20180912-14:31:00.257,-4224,17360,-544,3208
20180912-14:31:00.260,-13180,16376,-9808,3196
20180912-14:31:00.262,-13180,16376,-9808,3196
20180912-14:31:00.264,-4320,15460,-4660,3203
20180912-14:31:00.266,-4320,15460,-4660,3240
20180912-14:31:00.269,-4320,15876,-624,3264
20180912-14:31:00.271,4512,15876,-624,3285
20180912-14:31:00.273,4512,15876,-624,3283
20180912-14:31:00.275,11196,14376,2576,3257
20180912-14:31:00.277,11196,14376,2576,3217
20180912-14:31:00.280,152,15624,-3256,3190
20180912-14:31:00.282,152,15624,-3256,3187
20180912-14:31:00.284,-12392,18212,-3764,3200
20180912-14:31:00.286,-12392,18212,-3764,3240
20180912-14:31:00.289,-12392,18212,-10656,3252
20180912-14:31:00.291,-8648,14268,-10656,3278
20180912-14:31:00.293,-8648,14268,-10656,3275
20180912-14:31:00.295,3284,16824,1556,3252
20180912-14:31:00.297,3284,16824,1556,3223
20180912-14:31:00.300,9360,14156,-140,3195
20180912-14:31:00.302,9360,14156,-140,3183
20180912-14:31:00.304,5144,14712,932,3196
20180912-14:31:00.306,5144,14712,932,3237
20180912-14:31:00.308,5144,14712,932,3267
20180912-14:31:00.311,-10200,18036,-5912,3278
20180912-14:31:00.313,-10200,18036,-5912,3272
20180912-14:31:00.315,-10368,15980,-7784,3252
20180912-14:31:00.317,-10368,15980,-7784,3229
20180912-14:31:00.320,-628,15308,-3548,3189
20180912-14:31:00.322,-628,15308,-3548,3185
20180912-14:31:00.324,9004,15496,2580,3190
20180912-14:31:00.326,9004,15496,2580,3231
20180912-14:31:00.329,9004,15496,2580,3258
20180912-14:31:00.331,8044,13692,-928,3276
20180912-14:31:00.333,8044,13692,-928,3282
20180912-14:31:00.335,-5924,17988,-1828,3240
20180912-14:31:00.338,-5924,17988,-1828,3221
20180912-14:31:00.340,-12632,15912,-9620,3191
20180912-14:31:00.342,-12632,15912,-9620,3179
20180912-14:31:00.344,-2808,16224,-3436,3210
20180912-14:31:00.347,-2808,16224,-3436,3239
20180912-14:31:00.349,-2808,16224,-3436,3273
20180912-14:31:00.351,4860,15280,-600,3286
20180912-14:31:00.353,4860,15280,-600,3269
20180912-14:31:00.356,11888,13976,2896,3236
20180912-14:31:00.358,11888,13976,2896,3223
20180912-14:31:00.360,-2560,16624,-3264,3192
20180912-14:31:00.362,-2560,16624,-3264,3181
20180912-14:31:00.364,-2560,17484,-5864,3210
20180912-14:31:00.367,-12472,17484,-5864,3253
20180912-14:31:00.369,-12472,17484,-5864,3262
20180912-14:31:00.371,-7516,14496,-8456,3277
20180912-14:31:00.373,-7516,14496,-8456,3271
20180912-14:31:00.376,4884,16516,1900,3252
20180912-14:31:00.378,4884,16516,1900,3212
20180912-14:31:00.380,11228,13168,180,3189
20180912-14:31:00.383,11228,13168,180,3180
20180912-14:31:00.385,11228,15812,56,3218
20180912-14:31:00.387,2716,15812,56,3243
20180912-14:31:00.389,2716,15812,56,3272
20180912-14:31:00.391,-12568,17888,-7148,3283
20180912-14:31:00.394,-12568,17888,-7148,3279
20180912-14:31:00.396,-9424,15532,-7372,3238
20180912-14:31:00.398,-9424,15532,-7372,3213
20180912-14:31:00.401,336,15932,-2452,3191
20180912-14:31:00.403,336,15932,-2452,3186
20180912-14:31:00.405,13108,14348,2328,3220
20180912-14:31:00.407,13108,14348,2328,3249
20180912-14:31:00.410,13108,14348,-916,3276
20180912-14:31:00.412,4972,14580,-916,3283
20180912-14:31:00.414,4972,14580,-916,3271
20180912-14:31:00.416,-8644,18292,-3148,3232
20180912-14:31:00.419,-8644,18292,-3148,3211
20180912-14:31:00.421,-13120,15176,-10936,3193
20180912-14:31:00.423,-13120,15176,-10936,3196
20180912-14:31:00.425,-688,16536,-1196,3226
20180912-14:31:00.428,-688,16536,-1196,3261
20180912-14:31:00.430,-688,16536,-736,3282
20180912-14:31:00.432,8060,14692,-736,3274
20180912-14:31:00.434,8060,14692,-736,3272
20180912-14:31:00.436,11416,13992,2072,3235
20180912-14:31:00.439,11416,13992,2072,3208
20180912-14:31:00.441,-7572,17664,-3436,3194
20180912-14:31:00.443,-7572,17664,-3436,3195
20180912-14:31:00.446,-12544,16848,-8472,3232
20180912-14:31:00.448,-12544,16848,-8472,3249
20180912-14:31:00.450,-12544,16848,-6536,3285
20180912-14:31:00.452,-4888,15748,-6536,3287
20180912-14:31:00.454,-4888,15748,-6536,3260
20180912-14:31:00.457,7480,16208,2192,3239
20180912-14:31:00.459,7480,16208,2192,3207
20180912-14:31:00.461,11564,13520,-204,3184
20180912-14:31:00.463,11564,13520,-204,3196
20180912-14:31:00.466,-812,16936,-1300,3223
20180912-14:31:00.468,-812,16936,-1300,3256
20180912-14:31:00.470,-812,16936,-1300,3284
20180912-14:31:00.472,-14348,17616,-6928,3283
