20180830-18:37:45.488,-124,16304,-992,754
20180830-18:37:45.491,-124,16184,-964,952
20180830-18:37:45.494,-124,16184,-984,1177
20180830-18:37:45.496,-120,16312,-984,1340
20180830-18:37:45.498,-120,16312,-984,1447
20180830-18:37:45.501,-132,16260,-1040,1508
20180830-18:37:45.503,-132,16260,-1040,1551
20180830-18:37:45.505,-96,16284,-1036,1573
20180830-18:37:45.507,-96,16284,-1036,1658
20180830-18:37:45.509,-128,16328,-1008,1747
20180830-18:37:45.511,-128,16328,-1008,1833
20180830-18:37:45.514,-128,16328,-1008,1949
20180830-18:37:45.516,-44,16300,-1016,2033
20180830-18:37:45.518,-44,16300,-1016,2055
20180830-18:37:45.520,-132,16176,-1016,2071
20180830-18:37:45.522,-132,16176,-1016,2088
20180830-18:37:45.524,-132,16176,-944,2034
20180830-18:37:45.526,-68,16328,-944,2036
20180830-18:37:45.529,-68,16328,-944,2083
20180830-18:37:45.531,-104,16312,-1008,2140
20180830-18:37:45.533,-104,16312,-1008,2223
20180830-18:37:45.536,-108,16240,-932,2285
20180830-18:37:45.538,-108,16240,-932,2285
20180830-18:37:45.540,-92,16276,-1064,2268
20180830-18:37:45.542,-92,16276,-1064,2253
20180830-18:37:45.544,-92,16276,-1064,2185
20180830-18:37:45.546,-108,16264,-968,2178
20180830-18:37:45.548,-108,16264,-968,2204
20180830-18:37:45.550,-120,16276,-992,2237
20180830-18:37:45.553,-120,16276,-992,2270
20180830-18:37:45.555,-120,16276,-1016,2363
20180830-18:37:45.557,-96,16316,-1016,2385
20180830-18:37:45.559,-96,16316,-1016,2379
20180830-18:37:45.562,-96,16340,-1000,2355
20180830-18:37:45.564,-96,16340,-1000,2280
20180830-18:37:45.566,-92,16256,-968,2247
20180830-18:37:45.568,-92,16256,-968,2261
20180830-18:37:45.571,-148,16304,-944,2283
20180830-18:37:45.573,-148,16304,-944,2335
20180830-18:37:45.575,-148,16304,-1064,2416
20180830-18:37:45.577,-72,16296,-1064,2416
20180830-18:37:45.580,-72,16296,-1064,2393
20180830-18:37:45.582,-148,16216,-1036,2375
20180830-18:37:45.584,-148,16216,-1036,2286
20180830-18:37:45.587,-52,16232,-984,2270
20180830-18:37:45.589,-52,16232,-984,2282
20180830-18:37:45.591,-88,16248,-1000,2305
20180830-18:37:45.593,-88,16248,-1000,2376
20180830-18:37:45.596,-116,16220,-960,2431
20180830-18:37:45.598,-116,16220,-960,2424
20180830-18:37:45.600,-116,16220,-960,2401
20180830-18:37:45.602,-88,16280,-1024,2376
20180830-18:37:45.605,-88,16280,-1024,2285
20180830-18:37:45.607,-136,16264,-1032,2275
20180830-18:37:45.609,-136,16264,-1032,2289
20180830-18:37:45.612,-68,16284,-968,2309
20180830-18:37:45.614,-68,16284,-968,2392
20180830-18:37:45.616,-68,16308,-1076,2429
20180830-18:37:45.618,-68,16308,-1076,2383
20180830-18:37:45.623,-128,16216,-920,2351
20180830-18:37:45.625,-128,16216,-920,2276
20180830-18:37:45.630,-56,16264,-1040,2274
20180830-18:37:45.632,-88,16216,-908,2293
20180830-18:37:45.634,-88,16216,-908,2386
20180830-18:37:45.636,-108,16308,-1044,2408
20180830-18:37:45.639,-108,16308,-1044,2399
20180830-18:37:45.641,-108,16308,-1024,2379
20180830-18:37:45.643,-112,16252,-1024,2327
20180830-18:37:45.646,-112,16252,-1024,2276
20180830-18:37:45.648,-160,16256,-1032,2280
20180830-18:37:45.650,-160,16256,-1032,2298
20180830-18:37:45.652,-60,16276,-988,2335
20180830-18:37:45.655,-60,16276,-988,2426
20180830-18:37:45.657,-128,16256,-1016,2433
20180830-18:37:45.659,-128,16256,-1016,2414
20180830-18:37:45.662,-128,16244,-1044,2392
20180830-18:37:45.664,-36,16244,-1044,2317
20180830-18:37:45.666,-36,16244,-1044,2284
20180830-18:37:45.668,-96,16328,-1040,2291
20180830-18:37:45.671,-96,16328,-1040,2315
20180830-18:37:45.673,-116,16232,-1016,2368
20180830-18:37:45.675,-116,16232,-1016,2444
20180830-18:37:45.677,-88,16276,-940,2439
20180830-18:37:45.680,-88,16276,-940,2412
20180830-18:37:45.682,-64,16288,-1032,2390
20180830-18:37:45.684,-64,16288,-1032,2299
20180830-18:37:45.687,-64,16288,-1032,2286
20180830-18:37:45.689,-88,16348,-1108,2295
20180830-18:37:45.691,-88,16348,-1108,2318
20180830-18:37:45.693,-80,16208,-1060,2391
20180830-18:37:45.696,-80,16208,-1060,2443
20180830-18:37:45.698,-72,16280,-960,2432
20180830-18:37:45.700,-72,16280,-960,2405
20180830-18:37:45.703,-48,16272,-948,2370
20180830-18:37:45.705,-48,16272,-948,2290
20180830-18:37:45.707,-48,16272,-984,2284
20180830-18:37:45.710,-48,16312,-984,2302
20180830-18:37:45.712,-48,16312,-984,2336
20180830-18:37:45.714,-116,16184,-1000,2426
20180830-18:37:45.716,-116,16184,-1000,2441
20180830-18:37:45.719,-128,16264,-1044,2420
20180830-18:37:45.721,-128,16264,-1044,2396
20180830-18:37:45.723,-104,16248,-992,2335
20180830-18:37:45.726,-104,16248,-992,2290
20180830-18:37:45.728,-156,16300,-972,2293
20180830-18:37:45.730,-156,16300,-972,2323
20180830-18:37:45.733,-156,16288,-1048,2369
20180830-18:37:45.735,-88,16288,-1048,2450
20180830-18:37:45.737,-88,16288,-1048,2447
20180830-18:37:45.739,-116,16268,-1104,2420
20180830-18:37:45.742,-116,16268,-1104,2397
20180830-18:37:45.744,-60,16168,-980,2315
20180830-18:37:45.746,-60,16168,-980,2294
20180830-18:37:45.748,-208,16176,-1012,2303
20180830-18:37:45.751,-208,16176,-1012,2337
20180830-18:37:45.753,-208,16296,-1044,2396
20180830-18:37:45.755,-68,16296,-1044,2459
20180830-18:37:45.758,-68,16296,-1044,2447
20180830-18:37:45.760,-156,16268,-1004,2419
20180830-18:37:45.762,-156,16268,-1004,2397
20180830-18:37:45.764,-140,16248,-948,2303
20180830-18:37:45.767,-140,16248,-948,2292
20180830-18:37:45.769,-92,16312,-1072,2304
20180830-18:37:45.771,-92,16312,-1072,2336
20180830-18:37:45.773,-92,16248,-1072,2404
20180830-18:37:45.776,-80,16248,-1072,2453
20180830-18:37:45.778,-80,16248,-1072,2438
20180830-18:37:45.780,-120,16320,-1032,2412
20180830-18:37:45.783,-120,16320,-1032,2375
20180830-18:37:45.785,-44,16244,-1032,2294
20180830-18:37:45.787,-44,16244,-1032,2290
20180830-18:37:45.789,-120,16236,-1008,2306
20180830-18:37:45.792,-120,16236,-1008,2338
20180830-18:37:45.794,-52,16224,-944,2421
20180830-18:37:45.796,-52,16224,-944,2447
20180830-18:37:45.798,-52,16224,-944,2432
20180830-18:37:45.801,-76,16360,-1012,2407
20180830-18:37:45.803,-76,16360,-1012,2362
20180830-18:37:45.805,-128,16168,-1040,2292
20180830-18:37:45.807,-128,16168,-1040,2293
20180830-18:37:45.810,-72,16232,-976,2308
20180830-18:37:45.812,-72,16232,-976,2341
20180830-18:37:45.814,-140,16300,-1008,2433
20180830-18:37:45.817,-140,16300,-1008,2446
20180830-18:37:45.819,-140,16300,-1008,2430
20180830-18:37:45.821,-148,16248,-1000,2402
20180830-18:37:45.823,-148,16248,-1000,2344
20180830-18:37:45.826,-144,16224,-1032,2291
20180830-18:37:45.828,-144,16224,-1032,2294
20180830-18:37:45.830,-68,16240,-968,2318
20180830-18:37:45.832,-68,16240,-968,2356
20180830-18:37:45.835,-156,16232,-1036,2445
20180830-18:37:45.837,-156,16232,-1036,2449
20180830-18:37:45.839,-156,16232,-1036,2427
20180830-18:37:45.841,-112,16292,-1000,2402
20180830-18:37:45.844,-112,16292,-1000,2334
20180830-18:37:45.846,-140,16240,-1000,2300
20180830-18:37:45.848,-140,16240,-1000,2315
20180830-18:37:45.850,-76,16236,-964,2350
20180830-18:37:45.853,-76,16236,-964,2395
20180830-18:37:45.855,-60,16276,-1060,2469
20180830-18:37:45.857,-60,16276,-1060,2461
20180830-18:37:45.859,-60,16276,-1060,2434
20180830-18:37:45.862,-112,16488,-1004,2409
20180830-18:37:45.864,-112,16488,-1004,2328
20180830-18:37:45.866,-216,16224,-924,2315
20180830-18:37:45.869,-216,16224,-924,2337
20180830-18:37:45.871,-72,16368,-1044,2370
20180830-18:37:45.873,-72,16368,-1044,2425
20180830-18:37:45.875,-168,16228,-792,2478
20180830-18:37:45.878,-168,16228,-792,2464
20180830-18:37:45.880,-168,16228,-888,2431
20180830-18:37:45.882,-216,16284,-888,2399
20180830-18:37:45.885,-216,16284,-888,2315
20180830-18:37:45.887,-128,16372,-932,2316
20180830-18:37:45.889,-128,16372,-932,2346
20180830-18:37:45.892,-28,16420,-1024,2377
20180830-18:37:45.894,-28,16420,-1024,2450
20180830-18:37:45.896,-124,16276,-1000,2476
20180830-18:37:45.898,-124,16276,-1000,2458
20180830-18:37:45.900,-124,16276,-1052,2429
20180830-18:37:45.903,-24,16256,-1052,2386
20180830-18:37:45.905,-24,16256,-1052,2307
20180830-18:37:45.907,-52,16220,-1012,2313
