20180912-15:26:19.546,2152,18364,2860,2191
20180912-15:26:19.550,2152,18364,2860,2161
20180912-15:26:19.552,128,15444,-1284,2153
20180912-15:26:19.554,128,15444,-1284,2139
20180912-15:26:19.556,-1744,14788,-2320,2144
20180912-15:26:19.558,-1744,14788,-2320,2141
20180912-15:26:19.561,-528,16972,-3300,2147
20180912-15:26:19.563,-528,16972,-3300,2163
20180912-15:26:19.565,-528,16972,-3300,2177
20180912-15:26:19.568,2196,17756,2968,2187
20180912-15:26:19.570,2196,17756,2968,2164
20180912-15:26:19.572,-192,15996,-1664,2150
20180912-15:26:19.574,-192,15996,-1664,2151
20180912-15:26:19.576,-1628,14408,-2284,2147
20180912-15:26:19.578,-1628,14408,-2284,2146
20180912-15:26:19.581,-1628,17356,-2856,2142
20180912-15:26:19.583,-568,17356,-2856,2160
20180912-15:26:19.585,-568,17356,-2856,2175
20180912-15:26:19.587,2304,17428,2936,2186
20180912-15:26:19.589,2304,17428,2936,2179
20180912-15:26:19.591,-520,16124,-1868,2155
20180912-15:26:19.593,-520,16124,-1868,2137
20180912-15:26:19.595,-520,16124,-2448,2144
20180912-15:26:19.598,-1376,13992,-2448,2146
20180912-15:26:19.600,-1376,13992,-2448,2148
20180912-15:26:19.602,-428,17952,-2500,2150
20180912-15:26:19.604,-428,17952,-2500,2169
20180912-15:26:19.606,2232,16940,2964,2186
20180912-15:26:19.609,2232,16940,2964,2181
20180912-15:26:19.611,2232,16940,-2024,2163
20180912-15:26:19.613,-748,16532,-2024,2151
20180912-15:26:19.615,-748,16532,-2024,2142
20180912-15:26:19.617,-1240,13580,-2504,2139
20180912-15:26:19.619,-1240,13580,-2504,2138
20180912-15:26:19.622,-448,18348,-2268,2155
20180912-15:26:19.624,-448,18348,-2268,2164
20180912-15:26:19.626,-448,18348,-2268,2190
20180912-15:26:19.628,2476,16608,2776,2181
20180912-15:26:19.630,2476,16608,2776,2161
20180912-15:26:19.632,-968,16700,-2256,2153
20180912-15:26:19.634,-968,16700,-2256,2148
20180912-15:26:19.637,-1104,13452,-2632,2139
20180912-15:26:19.639,-1104,13452,-2632,2150
20180912-15:26:19.641,-1104,18804,-2068,2163
20180912-15:26:19.644,-408,18804,-2068,2172
20180912-15:26:19.646,-408,18804,-2068,2182
20180912-15:26:19.648,2392,16236,2840,2184
20180912-15:26:19.650,2392,16236,2840,2160
20180912-15:26:19.653,-1304,16920,-2448,2149
20180912-15:26:19.655,-1304,16920,-2448,2146
20180912-15:26:19.657,-964,13208,-2668,2144
20180912-15:26:19.659,-964,13208,-2668,2139
20180912-15:26:19.662,-964,19080,-1560,2161
20180912-15:26:19.664,-244,19080,-1560,2166
20180912-15:26:19.666,-244,19080,-1560,2190
20180912-15:26:19.668,2476,15712,2692,2188
20180912-15:26:19.671,2476,15712,2692,2166
20180912-15:26:19.673,-1524,17136,-2512,2146
20180912-15:26:19.675,-1524,17136,-2512,2145
20180912-15:26:19.677,-872,13124,-2760,2146
20180912-15:26:19.680,-872,13124,-2760,2140
20180912-15:26:19.682,-236,19472,-1240,2156
20180912-15:26:19.684,-236,19472,-1240,2171
20180912-15:26:19.686,-236,19472,-1240,2188
20180912-15:26:19.689,2612,15444,2408,2179
20180912-15:26:19.691,2612,15444,2408,2164
20180912-15:26:19.695,-1792,17252,-2496,2138
20180912-15:26:19.698,-648,13024,-2940,2141
20180912-15:26:19.700,-648,13024,-2940,2151
20180912-15:26:19.703,-112,19672,-604,2164
20180912-15:26:19.706,-112,19672,-604,2183
20180912-15:26:19.708,2564,15204,2208,2189
20180912-15:26:19.710,2564,15204,2208,2167
20180912-15:26:19.712,2564,17508,-2636,2154
20180912-15:26:19.715,-2128,17508,-2636,2142
20180912-15:26:19.717,-2128,17508,-2636,2143
20180912-15:26:19.719,-588,12956,-3132,2153
20180912-15:26:19.721,-588,12956,-3132,2141
20180912-15:26:19.724,36,19844,-316,2158
20180912-15:26:19.726,36,19844,-316,2176
20180912-15:26:19.728,2564,14888,1904,2177
20180912-15:26:19.731,2564,14888,1904,2155
20180912-15:26:19.733,-2240,17372,-2604,2152
20180912-15:26:19.735,-2240,17372,-2604,2138
20180912-15:26:19.738,-2240,17372,-2604,2142
20180912-15:26:19.740,-496,13020,-3340,2138
20180912-15:26:19.742,-496,13020,-3340,2157
20180912-15:26:19.744,392,20028,444,2174
20180912-15:26:19.746,392,20028,444,2187
20180912-15:26:19.749,2380,14636,1272,2183
20180912-15:26:19.751,2380,14636,1272,2160
20180912-15:26:19.753,-2444,17356,-2476,2145
20180912-15:26:19.755,-2444,17356,-2476,2142
20180912-15:26:19.758,-2444,17356,-2476,2149
20180912-15:26:19.760,-444,13252,-3360,2137
20180912-15:26:19.762,-444,13252,-3360,2156
20180912-15:26:19.764,524,19968,796,2176
20180912-15:26:19.767,524,19968,796,2189
20180912-15:26:19.769,2152,14484,896,2177
20180912-15:26:19.771,2152,14484,896,2148
20180912-15:26:19.773,2152,17272,-2300,2145
20180912-15:26:19.776,-2568,17272,-2300,2138
20180912-15:26:19.778,-2568,17272,-2300,2145
20180912-15:26:19.780,-364,13596,-3392,2157
20180912-15:26:19.783,-364,13596,-3392,2151
20180912-15:26:19.785,716,19900,1228,2172
20180912-15:26:19.787,716,19900,1228,2183
20180912-15:26:19.789,1852,14384,544,2178
20180912-15:26:19.792,1852,14384,544,2160
20180912-15:26:19.794,1852,17160,-2516,2145
20180912-15:26:19.796,-2444,17160,-2516,2143
20180912-15:26:19.798,-2444,17160,-2516,2145
20180912-15:26:19.801,-300,13832,-3432,2148
20180912-15:26:19.803,-300,13832,-3432,2163
20180912-15:26:19.805,1036,19704,1528,2174
20180912-15:26:19.807,1036,19704,1528,2175
20180912-15:26:19.810,1616,14556,128,2174
20180912-15:26:19.812,1616,14556,128,2154
20180912-15:26:19.814,1616,16896,-2336,2150
20180912-15:26:19.816,-2452,16896,-2336,2137
20180912-15:26:19.819,-2452,16896,-2336,2146
20180912-15:26:19.821,-332,14404,-3588,2152
20180912-15:26:19.823,-332,14404,-3588,2158
20180912-15:26:19.825,1232,19580,1796,2171
20180912-15:26:19.828,1232,19580,1796,2183
20180912-15:26:19.830,1384,14628,-296,2166
20180912-15:26:19.832,1384,14628,-296,2157
20180912-15:26:19.834,1384,16372,-2344,2142
20180912-15:26:19.836,-2400,16372,-2344,2138
20180912-15:26:19.839,-2400,16372,-2344,2145
20180912-15:26:19.841,-324,14832,-3492,2140
20180912-15:26:19.843,-324,14832,-3492,2155
20180912-15:26:19.845,1488,19240,2224,2173
20180912-15:26:19.848,1488,19240,2224,2192
20180912-15:26:19.850,860,14880,-588,2168
20180912-15:26:19.852,860,14880,-588,2156
20180912-15:26:19.854,860,14880,-2344,2144
20180912-15:26:19.857,-2320,15872,-2344,2139
20180912-15:26:19.859,-2320,15872,-2344,2144
20180912-15:26:19.861,-396,15480,-3404,2155
20180912-15:26:19.863,-396,15480,-3404,2167
20180912-15:26:19.866,1716,18812,2532,2186
20180912-15:26:19.868,1716,18812,2532,2190
20180912-15:26:19.870,604,15184,-844,2158
20180912-15:26:19.872,604,15184,-844,2145
20180912-15:26:19.875,604,15184,-2432,2145
20180912-15:26:19.877,-2124,15608,-2432,2141
20180912-15:26:19.879,-2124,15608,-2432,2145
20180912-15:26:19.881,-400,15932,-3208,2148
20180912-15:26:19.884,-400,15932,-3208,2155
20180912-15:26:19.886,1940,18468,2648,2189
20180912-15:26:19.888,1940,18468,2648,2178
20180912-15:26:19.890,332,15356,-1080,2168
20180912-15:26:19.893,332,15356,-1080,2146
