20180913-09:52:56.598,56,16620,-4036,2164
20180913-09:52:56.600,-1676,16620,-4036,2185
20180913-09:52:56.602,-1676,16620,-4036,2192
20180913-09:52:56.604,2064,17856,3160,2206
20180913-09:52:56.606,2064,17856,3160,2186
20180913-09:52:56.609,-536,17308,-272,2170
20180913-09:52:56.611,-536,17308,-272,2160
20180913-09:52:56.613,-164,12816,-3112,2160
20180913-09:52:56.615,-164,12816,-3112,2154
20180913-09:52:56.617,-164,12816,-3112,2157
20180913-09:52:56.619,-1700,17460,-3500,2158
20180913-09:52:56.622,-1700,17460,-3500,2189
20180913-09:52:56.624,2176,17356,3248,2201
20180913-09:52:56.626,2176,17356,3248,2190
20180913-09:52:56.628,2176,17760,-372,2168
20180913-09:52:56.630,-704,17760,-372,2160
20180913-09:52:56.632,-704,17760,-372,2158
20180913-09:52:56.634,-136,12436,-3508,2151
20180913-09:52:56.636,-136,12436,-3508,2154
20180913-09:52:56.639,-1444,18076,-3288,2168
20180913-09:52:56.641,-1444,18076,-3288,2180
20180913-09:52:56.643,-1444,16880,3208,2202
20180913-09:52:56.645,2412,16880,3208,2196
20180913-09:52:56.647,2412,16880,3208,2168
20180913-09:52:56.649,-724,17904,-576,2168
20180913-09:52:56.652,-724,17904,-576,2154
20180913-09:52:56.654,-380,11992,-4104,2150
20180913-09:52:56.656,-380,11992,-4104,2159
20180913-09:52:56.658,-380,11992,-4104,2155
20180913-09:52:56.660,-1120,18628,-2616,2181
20180913-09:52:56.662,-1120,18628,-2616,2188
20180913-09:52:56.664,2420,16428,3080,2206
20180913-09:52:56.666,2420,16428,3080,2159
20180913-09:52:56.672,-972,18268,-680,2160
20180913-09:52:56.674,-544,11760,-4288,2155
20180913-09:52:56.678,-544,11760,-4288,2164
20180913-09:52:56.680,-840,19068,-1952,2179
20180913-09:52:56.683,-840,19068,-1952,2197
20180913-09:52:56.685,2428,15864,2932,2193
20180913-09:52:56.687,2428,15864,2932,2184
20180913-09:52:56.689,-1132,18476,-816,2163
20180913-09:52:56.692,-1132,18476,-816,2151
20180913-09:52:56.694,-1132,11820,-4344,2153
20180913-09:52:56.696,-1048,11820,-4344,2153
20180913-09:52:56.698,-1048,11820,-4344,2166
20180913-09:52:56.701,-488,19268,-1468,2188
20180913-09:52:56.703,-488,19268,-1468,2200
20180913-09:52:56.705,2320,15532,2828,2200
20180913-09:52:56.707,2320,15532,2828,2179
20180913-09:52:56.710,-1076,18480,-860,2155
20180913-09:52:56.712,-1076,18480,-860,2160
20180913-09:52:56.714,-1076,11932,-4620,2154
20180913-09:52:56.716,-1184,11932,-4620,2159
20180913-09:52:56.719,-1184,11932,-4620,2165
20180913-09:52:56.721,-108,19632,-948,2178
20180913-09:52:56.723,-108,19632,-948,2201
20180913-09:52:56.725,2272,15284,2448,2189
20180913-09:52:56.728,2272,15284,2448,2176
20180913-09:52:56.730,-796,18200,-1072,2154
20180913-09:52:56.732,-796,18200,-1072,2157
20180913-09:52:56.734,-796,18200,-5012,2159
20180913-09:52:56.737,-1444,11988,-5012,2151
20180913-09:52:56.739,-1444,11988,-5012,2164
20180913-09:52:56.741,160,19784,-464,2183
20180913-09:52:56.743,160,19784,-464,2204
20180913-09:52:56.746,2000,15092,2220,2195
20180913-09:52:56.748,2000,15092,2220,2175
20180913-09:52:56.750,-744,18188,-960,2150
20180913-09:52:56.752,-744,18188,-960,2157
20180913-09:52:56.755,-744,18188,-5060,2159
20180913-09:52:56.757,-1628,12204,-5060,2152
20180913-09:52:56.759,-1628,12204,-5060,2168
20180913-09:52:56.761,448,19968,88,2185
