20180913-09:38:37.039,-60,16328,-952,2146
20180913-09:38:37.041,-60,16328,-952,2156
20180913-09:38:37.044,-92,16320,-992,2163
20180913-09:38:37.046,-92,16320,-992,2157
20180913-09:38:37.048,-92,16320,-1024,2151
20180913-09:38:37.050,-24,16208,-1024,2151
20180913-09:38:37.052,-24,16208,-1024,2158
20180913-09:38:37.054,4,16256,-992,2150
20180913-09:38:37.057,4,16256,-992,2156
20180913-09:38:37.059,8,16272,-1016,2148
20180913-09:38:37.061,8,16272,-1016,2147
20180913-09:38:37.063,8,16272,-1016,2158
20180913-09:38:37.065,-20,16264,-976,2153
20180913-09:38:37.067,-20,16264,-976,2149
20180913-09:38:37.069,-16,16272,-1032,2157
20180913-09:38:37.071,-16,16272,-1032,2158
20180913-09:38:37.074,-16,16232,-968,2152
20180913-09:38:37.076,-56,16232,-968,2154
20180913-09:38:37.078,-56,16232,-968,2152
20180913-09:38:37.080,-76,16328,-1016,2157
20180913-09:38:37.082,-76,16328,-1016,2158
20180913-09:38:37.084,-84,16268,-992,2151
20180913-09:38:37.086,-84,16268,-992,2156
20180913-09:38:37.089,-84,16268,-1032,2156
20180913-09:38:37.091,-32,16348,-1032,2154
20180913-09:38:37.093,-32,16348,-1032,2157
20180913-09:38:37.095,-64,16312,-1012,2153
20180913-09:38:37.097,-64,16312,-1012,2157
20180913-09:38:37.099,-40,16272,-964,2151
20180913-09:38:37.102,-40,16272,-964,2152
20180913-09:38:37.104,-40,16272,-960,2153
20180913-09:38:37.106,-24,16276,-960,2153
20180913-09:38:37.110,-24,16232,-968,2158
20180913-09:38:37.112,-24,16232,-968,2152
20180913-09:38:37.115,-24,16232,-1040,2159
20180913-09:38:37.118,-8,16208,-1040,2152
20180913-09:38:37.120,-4,16248,-968,2156
20180913-09:38:37.123,-4,16248,-968,2155
20180913-09:38:37.125,-40,16276,-1016,2158
20180913-09:38:37.127,-40,16276,-1016,2156
20180913-09:38:37.129,-40,16276,-968,2161
20180913-09:38:37.132,-4,16256,-968,2157
20180913-09:38:37.134,-4,16256,-968,2148
20180913-09:38:37.136,8,16300,-908,2160
20180913-09:38:37.138,8,16300,-908,2156
20180913-09:38:37.141,-20,16292,-992,2158
20180913-09:38:37.143,-20,16292,-992,2150
