20180913-09:54:14.393,868,15928,-484,2159
20180913-09:54:14.395,1192,15220,-540,2160
20180913-09:54:14.400,1560,14732,112,2155
20180913-09:54:14.402,1560,14732,112,2149
20180913-09:54:14.404,1308,14884,-376,2161
20180913-09:54:14.406,1308,14884,-376,2154
20180913-09:54:14.409,1308,15804,-756,2157
20180913-09:54:14.411,868,15804,-756,2157
20180913-09:54:14.413,868,15804,-756,2150
20180913-09:54:14.415,412,16676,-432,2156
20180913-09:54:14.417,412,16676,-432,2153
20180913-09:54:14.419,-308,16900,-752,2148
20180913-09:54:14.422,-308,16900,-752,2161
20180913-09:54:14.424,-308,16900,-812,2153
20180913-09:54:14.426,-372,17152,-812,2157
20180913-09:54:14.428,-372,17152,-812,2153
20180913-09:54:14.430,-380,16688,-440,2154
20180913-09:54:14.432,-380,16688,-440,2153
20180913-09:54:14.434,-104,16676,-320,2158
20180913-09:54:14.437,-104,16676,-320,2157
20180913-09:54:14.439,-104,16676,-320,2161
20180913-09:54:14.441,8,16552,120,2156
20180913-09:54:14.443,8,16552,120,2147
20180913-09:54:14.445,696,16444,704,2160
20180913-09:54:14.447,696,16444,704,2166
20180913-09:54:14.449,696,15964,812,2160
20180913-09:54:14.451,932,15964,812,2151
20180913-09:54:14.453,932,15964,812,2159
20180913-09:54:14.456,1224,15792,1328,2152
20180913-09:54:14.458,1224,15792,1328,2155
20180913-09:54:14.460,1136,15956,792,2151
20180913-09:54:14.462,1136,15956,792,2149
20180913-09:54:14.464,1136,15956,624,2158
20180913-09:54:14.467,820,16388,624,2156
20180913-09:54:14.469,820,16388,624,2156
20180913-09:54:14.471,636,16468,380,2154
20180913-09:54:14.473,636,16468,380,2153
20180913-09:54:14.477,272,16744,224,2155
20180913-09:54:14.480,272,16744,240,2154
20180913-09:54:14.482,184,16768,240,2156
20180913-09:54:14.489,12,16660,52,2158
20180913-09:54:14.491,128,16336,56,2153
20180913-09:54:14.494,128,16336,56,2152
20180913-09:54:14.496,292,16192,168,2159
20180913-09:54:14.499,292,16192,168,2149
20180913-09:54:14.503,380,16268,-112,2158
20180913-09:54:14.506,388,16036,-52,2154
20180913-09:54:14.508,388,16036,-52,2156
20180913-09:54:14.511,588,16248,-300,2153
20180913-09:54:14.516,588,16248,-300,2151
20180913-09:54:14.518,272,16012,-1068,2156
20180913-09:54:14.523,272,16012,-796,2153
20180913-09:54:14.525,72,15936,-796,2152
20180913-09:54:14.528,-252,16320,-1468,2158
20180913-09:54:14.531,-252,16320,-1468,2155
20180913-09:54:14.535,-520,16772,-1812,2156
20180913-09:54:14.538,-648,16316,-1528,2163
20180913-09:54:14.540,-648,16316,-1528,2145
20180913-09:54:14.543,-580,16424,-2080,2156
20180913-09:54:14.548,-580,16424,-2080,2154
20180913-09:54:14.551,-692,16760,-2160,2158
20180913-09:54:14.553,-728,16632,-2324,2158
20180913-09:54:14.555,-728,16632,-2324,2161
20180913-09:54:14.557,-728,16300,-2268,2152
20180913-09:54:14.560,-804,16300,-2268,2156
20180913-09:54:14.562,-804,16300,-2268,2152
20180913-09:54:14.564,-564,16644,-2052,2153
20180913-09:54:14.566,-564,16644,-2052,2153
20180913-09:54:14.568,-792,16388,-2680,2148
20180913-09:54:14.570,-792,16388,-2680,2156
20180913-09:54:14.572,-792,16388,-2680,2154
20180913-09:54:14.574,-540,16096,-2316,2157
20180913-09:54:14.577,-540,16096,-2316,2157
20180913-09:54:14.579,-380,15908,-2140,2154
20180913-09:54:14.581,-380,15908,-2140,2150
20180913-09:54:14.583,-660,15840,-2284,2151
20180913-09:54:14.585,-660,15840,-2284,2156
20180913-09:54:14.588,-660,15840,-2284,2164
20180913-09:54:14.590,-656,16256,-2700,2155
20180913-09:54:14.592,-656,16256,-2700,2153
20180913-09:54:14.594,-856,16332,-2500,2145
20180913-09:54:14.597,-856,16332,-2500,2156
20180913-09:54:14.600,-916,16292,-2440,2162
20180913-09:54:14.602,-916,16292,-2440,2154
20180913-09:54:14.604,-680,16144,-2404,2158
20180913-09:54:14.606,-680,16144,-2404,2156
